v_Vel_X,v_Vel_Y,v_Acc_X,v_Acc_Y,Distance_l,Distance_r,label
1.920004271,57.96821184,-0.149627919,-4.517522716,4.866,5.134,1
0.366130706,78.61914747,-0.051552619,-11.06987996,6.302,3.698,1
0.128981325,77.24989232,-0.018700205,-11.19998439,6.289,3.711,1
0.058282484,77.70997814,0,0,5.957,4.043,1
0.394103626,44.6382603,0,0,7.837,2.163,1
0,35.99,0,3.95,4.608,5.392,1
4.424138762,36.02939073,0.333943256,2.719573846,4.163,5.837,1
1.567096194,52.22649433,0.123868082,4.128142039,6.656,3.344,1
1.608288208,52.20523258,-0.083447464,-2.708714921,6.493,3.507,1
2.818263268,42.91756624,-0.733888598,-11.17592983,7.823,2.177,1
2.325544778,41.51491589,-0.626409368,-11.18246893,7.587,2.413,1
2.069748964,42.47960733,-0.009733125,-0.199763025,5.74,4.26,1
2.076052979,42.45927583,-0.012697572,-0.25968976,5.532,4.468,1
0,30,0,0,9.902,0.098,1
0.208768406,30.01927407,0,0,5.338,4.662,1
1.114745397,45.33629719,-0.123887912,-5.03847713,6.266,3.734,1
1.684061809,44.97848414,-0.063605978,-1.698809665,6.098,3.902,1
0.411063303,49.59829661,0.036879671,4.449847176,6.276,3.724,1
0.589014994,49.91652493,0.020058604,1.699881658,6.217,3.783,1
0,28.19,0,0,2.413,7.587,1
0.189210037,27.16934117,0,0,7.619,2.381,1
0,37.9,0,0,6.029,3.971,1
0.231282981,28.18905121,0,0,8.939,1.061,1
0.665620596,58.76623052,0.086303028,7.619511256,1.032,8.968,1
1.221062952,59.10738875,0.027469786,1.32971629,0.909,9.091,1
0.709121477,66.25620535,0,0,8.943,1.057,1
1.363143702,43.29854777,0,0,6.434,3.566,1
0,29.92,0,0,2.164,7.836,1
0.306176273,24.99812505,0,0,6.546,3.454,1
0,38.27,0,0,5.697,4.303,1
0.608381782,24.99259634,0,0,4.658,5.342,1
0,33.04,0,0,2.115,7.885,1
0.128505207,18.00954154,0,0,7.176,2.824,1
0.047557131,66.57998302,0,0,4.637,5.363,1
0.889819504,47.11159752,0,0,5.882,4.118,1
5.009366997,32.29378643,0.435330547,2.806436765,5.122,4.878,1
4.340254257,32.96550763,1.461980381,11.10417099,4.697,5.303,1
4.10077339,39.79929343,0.202937548,1.969572632,5.804,4.196,1
4.103976516,39.91959765,-0.013294716,-0.129318408,5.39,4.61,1
1.917296259,52.96530917,-0.011937882,-0.329784,3.779,6.221,1
1.909479891,52.94557854,-0.004324983,-0.119922035,3.588,6.412,1
1.198717947,31.00683756,0.227922523,5.895595926,4.503,5.497,1
1.380750476,31.3996565,0.077318512,1.758300841,4.364,5.636,1
2.994383961,48.86834624,0,0,3.744,6.256,1
2.98918514,48.66828919,-0.19923814,-3.2438872,3.442,6.558,1
0,30.02,0,0,4.176,5.824,1
0.471552383,24.99555237,0,0,4.593,5.407,1
1.79760024,58.2322611,-0.003702575,-0.119942865,6.205,3.795,1
1.75691739,57.713264,-0.253465914,-8.326142866,6.026,3.974,1
2.451241425,25.61297163,0.003810713,0.039818067,7.4,2.6,1
2.451673314,25.62297598,0.021906949,0.228954331,7.154,2.846,1
2.59574179,42.35052567,0,0,5.821,4.179,1
2.605076033,42.34995252,0,0,5.56,4.44,1
0,35.02,0,0,5.425,4.575,1
0.216735766,17.42865243,0,0,9.39,0.61,1
0,35.02,0,0,4.9,5.1,1
0.493868172,20.9141697,0,0,5.4,4.6,1
0.592287224,45.61615499,-0.016098995,-1.239895488,2.249,7.751,1
1.17012732,45.47494807,-0.010289095,-0.399867646,2.132,7.868,1
4.254876518,46.57605528,-0.24927008,-2.728637834,7.426,2.574,1
4.286605825,46.25178386,-0.38205701,-4.122333373,6.993,3.007,1
2.886221273,47.52243498,-0.129731433,-2.13606408,5.645,4.355,1
2.854464005,47.39411815,0.009619087,0.159710592,5.36,4.64,1
0.028565995,47.60999143,0,0,4.901,5.099,1
0.367533012,43.78845761,0,0,7.679,2.321,1
2.388857217,10.49147088,0,0,8.89,1.11,1
2.368212184,10.4961503,0,0,8.647,1.353,1
0,35.02,0,0,5.162,4.838,1
0.368106751,19.99661215,0,0,6.613,3.387,1
0.040026658,60.03998666,0,0,1.462,8.538,1
0.397216834,43.59819054,0,0,2.735,7.265,1
2.326418729,23.36446395,-0.01486213,-0.149261908,4.713,5.287,1
1.32088584,23.59305323,0.192291464,3.434621375,4.583,5.417,1
0,38.45,0,0,5.872,4.128,1
4.017266249,37.96806516,-0.4577032,-4.325853416,5.462,4.538,1
0,47.01,0,6.66,4.235,5.765,1
2.582004454,47.38971252,0.076709361,1.407911813,3.975,6.025,1
0,26.18,0,0,1.843,8.157,1
0.238685782,18.03842091,0,0,4.125,5.875,1
6.38843248,52.45239299,-0.463052543,-3.801905094,8.691,1.309,1
6.895152185,52.03515135,-0.421669623,-3.182183956,7.994,2.006,1
0,68.5,0,0,0.802,9.198,1
0.68529124,17.8868772,0,0,6.833,3.167,1
0.050048045,52.05997594,0,0,4.821,5.179,1
0.68238505,44.99482582,0,0,3.656,6.344,1
0,28.8,0,0,3.208,6.792,1
0.257593723,18.53821042,0,0,4.032,5.968,1
2.538825206,48.79399519,0.228109755,4.384069564,5.777,4.223,1
2.491092676,49.45730338,0.448215585,8.898719166,5.531,4.469,1
0,34.99,0,0.3,4.76,5.24,1
1.279144877,34.97661774,0.008405809,0.229846345,4.632,5.368,1
0,27.42,0,2.57,4.22,5.78,1
2.11908097,27.47841145,0.092267676,1.196447523,4.007,5.993,1
2.603315571,63.58673091,-0.065860121,-1.608652369,2.999,7.001,1
2.628575369,63.47559761,-0.027307725,-0.659434825,2.736,7.264,1
0,30,0,0,2.328,7.672,1
0.151149188,9.918848417,0,0,0.384,9.616,1
0,65,0,0,3.935,6.065,1
0.295886245,47.32907512,0,0,9.702,0.298,1
0.789900177,49.68372125,0,0,6.405,3.595,1
0.79888815,49.3535346,-0.085294582,-5.269309711,6.324,3.676,1
2.808540511,29.92850982,-1.046428933,-11.15100832,7.234,2.766,1
2.800244982,29.02523433,-0.677974265,-7.02737155,6.952,3.048,1
2.289005738,31.73756217,0.201420995,2.792745886,5.387,4.613,1
2.263683966,31.92985805,0.016265146,0.22942416,5.159,4.841,1
3.766370296,54.1591964,0.777000319,11.17301528,5.066,4.934,1
3.409632585,55.52541135,0.68646207,11.17894314,4.729,5.271,1
0,40.02,0,0,5.912,4.088,1
0.120536126,15.01951634,0,0,9.123,0.877,1
0.040073324,60.10998664,0,0,5.018,4.982,1
0.863024511,45.62183785,0,0,5.59,4.41,1
0,26.33,0,0,9.937,0.063,1
0.047427002,6.539828031,0,0,4.746,5.254,1
0,30.02,0,0,3.142,6.858,1
0.041198761,3.03972082,0,0,4.799,5.201,1
0,36.48,0,0,2.865,7.135,1
1.817739187,36.43468436,0,0,2.683,7.317,1
0,39.03,0,0,7.449,2.551,1
2.623380245,38.94173566,0,0,7.186,2.814,1
0,40.85,0,-1.21,5.636,4.364,1
4.50427993,40.4298635,-0.326637802,-2.931860799,5.18,4.82,1
0.290037429,60.14930073,0,0,3.64,6.36,1
0.612340696,44.99583357,0,0,5.311,4.689,1
0,19.02,0,0.08,3.346,6.654,1
5.658545574,18.13782958,-0.083389093,-0.267294331,2.752,7.248,1
0.931484024,44.03014805,0.012902027,0.60986354,3.826,6.174,1
0.931692831,44.12016374,0.024279328,1.149743673,3.733,6.267,1
0,65.02,0,0,0.179,9.821,1
0.05785295,1.49888393,0,0,5.406,4.594,1
0,50.5,0,5.87,5.225,4.775,1
1.189207898,50.88610601,0.090650818,3.87894089,5.106,4.894,1
0,65,0,0,6.921,3.079,1
0.478829366,10.3989818,0,0,2.554,7.446,1
1.437033705,32.28803701,0.306792468,6.893176219,3.281,6.719,1
1.921420719,32.7637077,0.180901585,3.084700085,3.088,6.912,1
0,24.84,0,0,1.878,8.122,1
0.108670949,14.99960635,0,0,6.706,3.294,1
0,55,0,0,4.922,5.078,1
0.653855323,14.36512698,0,0,1.795,8.205,1
2.305212553,33.42059238,0,0,3.895,6.105,1
2.284668271,33.4220031,0,0,3.666,6.334,1
0,42.84,0,-5.2,3.508,6.492,1
0.188394379,42.28958037,-0.027798083,-6.239938082,3.489,6.511,1
0,44.87,0,1.49,7.725,2.275,1
5.237085839,44.66401048,0.024456038,0.208571096,7.197,2.803,1
0,44.5,0,0.38,5.419,4.581,1
4.405290475,44.30151031,-0.002968525,-0.02985277,4.976,5.024,1
0,35.94,0,-0.2,5.564,4.436,1
4.395483584,35.65005083,-0.026921113,-0.218346636,5.121,4.879,1
1.786720502,29.47589744,0,0,0.191,9.809,1
1.786720502,29.47589744,0,0,0.37,9.63,1
0.769908673,49.98407087,0,0,4.734,5.266,1
0.769526224,49.66403859,-0.079323017,-5.119385496,4.656,5.344,1
2.072760486,47.95522562,0.247867608,5.73464573,7.4,2.6,1
1.914432355,48.46220124,0.182759212,4.626391582,7.209,2.791,1
0,55.02,0,-0.1,5.713,4.287,1
0.839005748,54.6735628,-0.083777823,-5.459357222,5.628,4.372,1
0,65,0,0,7.624,2.376,1
5.176709103,64.81359489,0.019108123,0.239238123,7.105,2.895,1
0,40.07,0,0,5.176,4.824,1
0.148791611,19.99944652,0,0,9.623,0.377,1
0.159915339,57.08977603,-0.000672266,-0.239999058,6.408,3.592,1
0.160055452,57.0797756,-8.41E-05,-0.029999882,6.424,3.576,1
0.042632716,58.6199845,0,0,8.325,1.675,1
0.742766855,44.99386955,0,0,4.445,5.555,1
0,25,0,0,2.185,7.815,1
0.271461147,14.99754343,0,0,4.335,5.665,1
0,30.9,0,9.65,2.481,7.519,1
5.461421708,31.63199129,1.905542776,11.03670724,1.938,8.062,1
0.05090907,55.99997686,0,0,2.649,7.351,1
0.3164978,44.99888698,0,0,8.153,1.847,1
0,22.07,0,0,0.426,9.574,1
0.152881742,23.29949843,0,0,6.708,3.292,1
2.186182323,37.74674432,0.122000653,2.106469995,1.473,8.527,1
1.946881248,38.09027768,0.229705443,4.494133444,1.666,8.334,1
0.910774796,48.78149843,-0.052641626,-2.81950862,2.511,7.489,1
0.747421049,48.77427356,0.039531495,2.579697126,2.437,7.563,1
1.948341206,53.444498,-0.008379179,-0.229847318,7.293,2.707,1
1.818946222,53.42904673,-0.006124398,-0.17989578,7.111,2.889,1
2.30867659,52.9196647,0.030073378,0.68934432,5.749,4.251,1
2.315165877,52.95941944,-0.005240896,-0.1198855,5.517,4.483,1
0,44.2,0,-0.15,4.789,5.211,1
3.431167584,44.05659076,0.006211663,0.079758481,4.445,5.555,1
0,43.6,0,0.07,7.341,2.659,1
5.241703969,43.28376762,0.006011128,0.049637348,6.813,3.187,1
0,45.04,0,0,5.121,4.879,1
4.595884935,44.80490421,0,0,4.659,5.341,1
0,21.93,0,0,8.401,1.599,1
0.180066095,10.83850433,0,0,3.575,6.425,1
0,25,0,0,0.627,9.373,1
0.135870609,21.62957325,0,0,7.485,2.515,1
0,40.07,0,0,4.114,5.886,1
0.192727224,14.91875518,0,0,7.101,2.899,1
0,40.08,0,0,9.674,0.326,1
0.225228962,24.33895791,0,0,0.38,9.62,1
0.84258099,55.24357481,-0.035685783,-2.339727874,5.707,4.293,1
1.313892306,55.00430971,-0.088356989,-3.698944855,5.575,4.425,1
0,14.99,0,0,8.709,1.291,1
0.083216328,12.52972366,0,0,4.801,5.199,1
2.599763733,53.80723119,-0.086385318,-1.787914309,6.453,3.547,1
2.693907115,53.46217134,-0.242567388,-4.813892506,6.181,3.819,1
0,39.73,0,0,4.72,5.28,1
1.867932065,39.68606468,0,0,4.533,5.467,1
0,39.99,0,-0.15,7.487,2.513,1
2.974480578,39.75889039,-0.146224779,-1.954537877,7.187,2.813,1
0,45.11,0,0,8.641,1.359,1
0.222328661,25.00901178,0,0,0.105,9.895,1
0.050091649,60.10997913,0,0,5.205,4.795,1
0.333276122,39.99861156,0,0,8.106,1.894,1
0,22.91,0,0,3.354,6.646,1
0.056482625,7.609790386,0,0,7.829,2.171,1
3.986882666,61.85163835,-0.122218088,-1.896065067,2.754,7.246,1
4.008701222,61.73999688,-0.011662619,-0.179621779,2.353,7.647,1
0,31.52,0,-5.77,3.169,6.831,1
2.899493294,30.97458698,-0.191994734,-2.051033403,2.879,7.121,1
1.310342321,60.72586437,0.101392969,4.698906199,2.742,7.258,1
2.365237971,60.56383202,-0.240387162,-6.155307792,2.501,7.499,1
8.014142769,58.4834542,0.055663197,0.4062039,7.257,2.743,1
8.018189528,58.50308656,-0.017652238,-0.128795957,6.447,3.553,1
6.435478765,56.80663265,0.324194138,2.86169498,5.596,4.404,1
5.747339849,57.46329772,0.913603114,9.134425507,5.027,4.973,1
2.818392824,55.4283922,0.017773648,0.349548419,5.25,4.75,1
2.805903737,55.44905143,0.004043089,0.079897769,4.969,5.031,1
0,42.48,0,0,4.657,5.343,1
1.409223932,42.45661889,0,0,4.516,5.484,1
0,41.64,0,0.71,7.652,2.348,1
2.199576379,41.66197623,0.051667902,0.978637026,7.432,2.568,1
0,42.19,0,0,4.639,5.361,1
0.255514592,10.81698259,0,0,5.218,4.782,1
0,34.97,0,0,6.65,3.35,1
0.213721999,15.49852648,0,0,7.856,2.144,1
0,52.03,0,-5.82,4.356,5.644,1
2.991483657,51.00234431,-0.655795987,-11.18078403,4.051,5.949,1
0,46.18,0,1.28,7.763,2.237,1
4.350639271,46.06500665,0.072400956,0.766588613,7.326,2.674,1
0,38.34,0,-10.91,5.023,4.977,1
2.915359336,37.05549325,-0.878451024,-11.16549702,4.726,5.274,1
0.062796466,68.03997102,0,0,9.163,0.837,1
0.170981773,46.22968381,0,0,1.57,8.43,1
1.007592618,65.32222943,0.072180215,4.679443345,7.022,2.978,1
1.176580117,65.55944294,0.032119543,1.789711802,6.904,3.096,1
3.719080086,55.63583417,0.290136269,4.340313462,4.491,5.509,1
2.922287767,56.06389064,0.180625909,3.465295699,4.199,5.801,1
0.053983315,64.77997751,0,0,3.48,6.52,1
0.393009529,44.92828111,0,0,5.527,4.473,1
0,16.5,0,0,1.104,8.896,1
0.122475824,14.99949998,0,0,3.808,6.192,1
0,10,0,0,9.46,0.54,1
0.057507647,9.999834642,0,0,7.42,2.58,1
0.758652034,59.02512471,-0.004241151,-0.329972745,2.886,7.114,1
0.960361055,59.01218609,0.001301743,0.079989408,2.79,7.21,1
0,40.1,0,-0.71,1.45,8.55,1
3.138738901,39.91678742,-0.039978942,-0.508430609,1.765,8.235,1
0,60.21,0,0,2.022,7.978,1
0.640407297,21.32038411,0,0,8.235,1.765,1
0,45,0,0,5.431,4.569,1
0.190318459,10.26823641,0,0,9.943,0.057,1
0,43.78,0,-2.57,7.239,2.761,1
0.677500885,43.78475868,0.043784597,2.829661271,7.172,2.828,1
0,53.19,0,3.94,8.039,1.961,1
5.043195001,53.22159133,0.078298763,0.826298556,7.531,2.469,1
0,38.52,0,0,4.115,5.885,1
0.259914485,19.99831104,0,0,6.892,3.108,1
0.977538163,62.5923671,-0.019051063,-1.219851244,5.129,4.871,1
0.916669428,62.40326768,-0.03921659,-2.669711981,5.037,4.963,1
0.050899987,71.25998182,0,0,3.963,6.037,1
0.339221072,39.74855254,0,0,6.447,3.553,1
4.7282638,58.9807801,0,0,5.685,4.315,1
1.773641809,39.9906876,0,0,5.919,4.081,1
0,30.08,0,0,6.388,3.612,1
0.30919615,16.2270545,0,0,6.523,3.477,1
2.060538062,63.51658589,0,0,3.031,6.969,1
0.297456518,39.99889398,0,0,7.626,2.374,1
0.051281797,56.40997669,0,0,5.471,4.529,1
0.288687243,39.99895823,0,0,0.721,9.279,1
0,5,0,0,6.996,3.004,1
0.302712943,14.99694518,0,0,4.715,5.285,1
0,42.16,0,-3.11,1.77,8.23,1
0.595521472,41.78575659,-0.065124028,-4.569535957,1.71,8.29,1
0,41.33,0,0.27,7.593,2.407,1
3.426511466,41.20778469,-0.004143303,-0.049828035,7.249,2.751,1
0,35.07,0,0,3.688,6.312,1
0.104081061,14.97963842,0,0,9.166,0.834,1
0.405870282,64.00871323,-0.023207081,-3.659926424,3.981,6.019,1
1.036443741,63.66156363,-0.064950691,-3.989471319,3.877,6.123,1
5.009586561,57.79328804,0,0,8.177,1.823,1
0.788026911,37.01161188,0,0,9.67,0.33,1
0.440058313,64.0584885,0,0,2.235,7.765,1
0.43561648,63.74851166,-0.033756006,-4.939884668,2.191,7.809,1
0,15,0,0,2.174,7.826,1
0.190471933,14.99879063,0,0,5.535,4.465,1
0.047974983,57.56998001,0,0,5.725,4.275,1
0.954063097,46.20015004,0,0,3.382,6.618,1
0.050030754,65.03998076,0,0,0.472,9.528,1
0.376241409,44.00839173,0,0,2.506,7.494,1
0,28.65,0,0,9.471,0.529,1
0.102901487,14.99964704,0,0,5.094,4.906,1
0,16.35,0,0,9.327,0.673,1
0.224990707,14.99831254,0,0,8.006,1.994,1
0,62.87,0,0,1.82,8.18,1
0.870218814,21.88270365,0,0,6.276,3.724,1
0.050023059,65.03998076,0,0,9.696,0.304,1
0.241150967,35.29917628,0,0,5.685,4.315,1
0.040019991,60.02998666,0,0,8.208,1.792,1
0.275322111,39.24903435,0,0,3.723,6.277,1
0,39.98,0,-0.26,2.513,7.487,1
2.038875447,39.9279775,0.00662966,0.129830842,2.309,7.691,1
0,38.99,0,0,7.412,2.588,1
2.236312482,38.92581414,0,0,7.188,2.812,1
0,14.45,0,0,4.961,5.039,1
0.113605587,14.99956979,0,0,9.135,0.865,1
3.72377187,41.59364282,-0.277321133,-3.097610852,4.853,5.147,1
3.719624733,41.14219843,-0.554657186,-6.134978028,4.475,5.525,1
0,15,0,0,3.472,6.528,1
0.291596118,15.26721558,0,0,3.436,6.564,1
0,49.7,0,8.36,6.221,3.779,1
1.858613921,50.50581307,0.366280068,9.953262727,6.037,3.963,1
0,61.83,0,-2.84,0.555,9.445,1
4.285636226,61.52090882,0.018068192,0.259371433,0.127,9.873,1
0,30,0,0,4.878,5.122,1
0.426880427,22.87601742,0,0,5.494,4.506,1
0,39.67,0,-1.92,0.564,9.436,1
2.544995723,39.37784398,-0.1547894,-2.395003182,0.308,9.692,1
0,37.68,0,-5.32,7.417,2.583,1
2.282459408,37.25013797,-0.133326943,-2.175919099,7.189,2.811,1
0,15,0,0,5.199,4.801,1
0.097274342,12.53962271,0,0,8.978,1.022,1
0.053263614,58.58997579,0,0,5.198,4.802,1
0.473604122,32.46654585,0,0,4.925,5.075,1
2.261585615,42.39972677,-0.206131331,-3.864506421,4.67,5.33,1
1.898875049,42.21731722,0,0,4.481,5.519,1
0,16.36,0,0,2.473,7.527,1
0.236415296,18.24846864,0,0,5.362,4.638,1
0,15,0,0,6.629,3.371,1
0.05067582,5.799778613,0,0,8.376,1.624,1
0.040053324,60.07998665,0,0,3.197,6.803,1
0.441598878,33.82711768,0,0,6.437,3.563,1
0,19.21,0,0,6.427,3.573,1
0.366634818,14.75544574,0,0,4.367,5.633,1
0,16.6,0,0,2.378,7.622,1
0.20899239,11.49810081,0,0,4.313,5.687,1
1.319307994,32.29306158,0,0,4.116,5.884,1
1.338849777,32.2922573,0,0,3.982,6.018,1
2.441859776,29.88039024,0,0,7.595,2.405,1
2.44105095,29.88045633,0,0,7.35,2.65,1
1.699247536,59.89590101,0,0,7.28,2.72,1
0.571341549,30.01456261,0,0,7.68,2.32,1
0.529787833,34.98598898,0,0,3.996,6.004,1
0.550089234,34.9956769,0,0,3.941,6.059,1
3.213719218,44.68458357,-0.24891977,-3.461060379,7.751,2.249,1
3.228824909,44.28244223,-0.350516578,-4.807238098,7.425,2.575,1
4.585742047,44.52447158,0,0,5.578,4.422,1
4.566065379,44.53654619,0,0,5.119,4.881,1
0,20,0,0,1.438,8.562,1
0.105312011,14.99963031,0,0,6.865,3.135,1
5.18948515,40.8113813,0.721532695,5.6743097,5.084,4.916,1
5.075890304,41.19848829,0.086819613,0.704671807,4.569,5.431,1
2.681478879,51.99089604,-0.380125127,-7.370203857,4.818,5.182,1
2.255200604,51.42056952,-0.212944918,-4.85533258,4.592,5.408,1
7.510559482,67.67451216,-0.189721873,-1.709504493,2.005,7.995,1
7.836037288,67.81879842,0.426981964,3.69541424,1.223,8.777,1
0,47.9,0,0.08,2.227,7.773,1
1.408214572,47.87929544,-0.007643753,-0.259887616,2.368,7.632,1
0,55,0,0,7.431,2.569,1
0.188311922,9.278089169,0,0,8.972,1.028,1
0.040059991,60.08998665,0,0,5.878,4.122,1
0.638534927,32.10365046,0,0,5.134,4.866,1
0.829796664,37.48081559,0,0,5.091,4.909,1
0.829796664,37.48081559,0,0,5.008,4.992,1
2.112349624,38.20164367,-0.025948885,-0.469283129,7.296,2.704,1
2.102401833,38.15211667,-0.053921848,-0.978515424,7.085,2.915,1
0,38.43,0,0.05,8.255,1.745,1
4.569757156,38.16740651,0.010699223,0.089361774,7.795,2.205,1
0,38.44,0,0,7.336,2.664,1
4.49023334,37.85461933,-0.607807031,-5.124077538,6.876,3.124,1
0,32.86,0,-9.11,5.204,4.796,1
2.749797168,31.69092481,-0.968177563,-11.15807475,4.922,5.078,1
0,23.28,0,0,5.324,4.676,1
2.799535376,23.111058,-0.002405099,-0.019854861,5.042,4.958,1
0,33.93,0,0,3.488,6.512,1
4.490158303,33.63158305,0,0,3.035,6.965,1
0,29.49,0,0,2.85,7.15,1
4.022061704,29.21443341,0,0,2.444,7.556,1
0,46.19,0,-2.8,1.999,8.001,1
2.157153574,45.93938167,-0.082083469,-1.748073884,1.783,8.217,1
0,46,0,0.18,7.452,2.548,1
2.790590023,45.89523948,-0.025490383,-0.419225763,7.172,2.828,1
1.329300779,40.97844506,0,0,5.732,4.268,1
1.329624737,40.97843455,0,0,5.599,4.401,1
0,35.05,0,-0.07,5.052,4.948,1
4.210729988,34.7558607,-0.082987823,-0.684991256,4.627,5.373,1
0,23.82,0,0,0.674,9.326,1
0.089435381,14.99973337,0,0,8.197,1.803,1
0,49.99,0,0,4.259,5.741,1
0.759760238,49.98422616,0,0,4.183,5.817,1
0,36.17,0,0,8.363,1.637,1
2.046151452,36.11207782,0,0,8.158,1.842,1
0,20,0,0,6.676,3.324,1
0.089617051,9.999598431,0,0,7.972,2.028,1
3.918061456,37.38524969,0.016677037,0.15912849,4.775,5.225,1
4.143514244,37.38105656,0.016525582,0.149086905,4.358,5.642,1
2.914776006,48.66278435,0,0,3.712,6.288,1
2.924722248,48.66218758,0,0,3.419,6.581,1
0,30,0,0,9.21,0.79,1
0.080817982,11.80972347,0,0,4.872,5.128,1
0,31.76,0,0,5.477,4.523,1
1.597973516,31.71977428,0,0,5.317,4.683,1
0,22.07,0,0,1.117,8.883,1
0.171147595,14.99902358,0,0,7.267,2.733,1
0.343898697,46.63873212,0.061937158,8.399771651,5.069,4.931,1
0.373369251,47.48853225,0.066906134,8.509736986,5.032,4.968,1
0.239513522,49.51942077,0.014461741,2.989965026,5.005,4.995,1
0.219203802,49.6895165,-0.000264686,-0.059999416,4.983,5.017,1
0.839553196,50.65304285,0,0,5.099,4.901,1
0.619953574,50.65620651,0,0,5.037,4.963,1
0.439548876,60.02839076,-0.002343089,-0.319991422,6.351,3.649,1
1.504501248,59.89110598,-0.043947207,-1.749448097,6.2,3.8,1
0.039932311,64.89998772,0,0,7.612,2.388,1
0.340973888,23.36751242,0,0,7.622,2.378,1
0.689351558,34.13303963,0.111661222,5.528872559,5.242,4.758,1
0.381520623,34.5978965,0.049399202,4.479727639,5.204,4.796,1
2.632054192,33.84781811,0,0,7.576,2.424,1
2.632054192,33.84781811,0,0,7.312,2.688,1
3.097618672,37.05073763,0.217449831,2.600925906,5.746,4.254,1
3.100032082,37.42181584,0.40205476,4.853375317,5.438,4.562,1
0.063452281,68.73997071,0,0,0.697,9.303,1
0.232616768,29.99909814,0,0,4.786,5.214,1
0,20,0,0,8.995,1.005,1
0.26331621,17.51802114,0,0,7.579,2.421,1
0,36.63,0,0,6.888,3.112,1
0.082626456,14.99977243,0,0,5.344,4.656,1
4.135565402,38.5286854,-0.441838471,-4.116355034,4.965,5.035,1
4.101340128,38.53234368,0.44559076,4.186352694,4.56,5.44,1
0,20.27,0,0,3.232,6.768,1
0.146957318,11.48906017,0,0,6.485,3.515,1
0.040059981,60.09998665,0,0,3.709,6.291,1
0.38570037,31.78766011,0,0,8.465,1.535,1
0,32.32,0,1.19,3.548,6.452,1
4.038586462,32.34887663,0.499248572,3.998956222,3.146,6.854,1
3.168806395,37.66694394,0,0,4.165,5.835,1
3.111883986,37.6817234,0.023044896,0.279050054,3.853,6.147,1
2.05778669,39.94703386,0.215038709,4.174465038,3.588,6.412,1
2.043136024,40.2081235,0,0,3.382,6.618,1
5.64546798,24.26183817,-0.389811518,-1.675245349,3.607,6.393,1
5.646300143,24.13842155,-0.045553047,-0.194743215,3.029,6.971,1
3.881541816,46.58858372,0.772156982,9.267889382,5.31,4.69,1
3.474127572,47.47304959,0.586076563,8.008583786,4.964,5.036,1
3.634468363,65.84977707,0,0,5.06,4.94,1
3.48463774,65.49736941,-0.312921425,-5.881681748,4.707,5.293,1
0.12914762,68.19987772,-0.015149281,-7.999985656,4.897,5.103,1
1.365880003,67.56619548,-0.126320657,-6.248723317,4.76,5.24,1
0,15,0,0,6.891,3.109,1
0.285267485,14.45718584,0,0,5.618,4.382,1
0,25,0,0,1.83,8.17,1
0.203845477,15.40865169,0,0,3.893,6.107,1
0.801297886,51.73379477,0.026637657,1.719793719,6.047,3.953,1
0.795561956,52.0539209,0.062043441,4.05952591,5.968,4.032,1
0.220032591,64.99962758,0,0,6.172,3.828,1
1.149076014,25.00361023,0,0,4.473,5.527,1
0.466325385,34.41684095,0.131145547,9.679111573,5.507,4.493,1
0.332813779,35.29843106,0.077405131,8.209635098,5.474,4.526,1
2.61167906,34.30071621,-0.034923615,-0.458672368,7.789,2.211,1
2.612416342,34.26054408,-0.020528301,-0.269218478,7.527,2.473,1
1.69473657,41.20516312,0.08218897,1.99831053,5.455,4.545,1
1.686961107,41.31557409,0.041205096,1.009159125,5.286,4.714,1
4.596242394,64.74706677,0.048858531,0.688268003,4.03,5.97,1
3.102671954,64.94593002,0.076827158,1.608165908,3.72,6.28,1
2.957318355,55.58138059,0.595076636,11.18418007,4.352,5.648,1
2.05135431,56.97308176,0.403002425,11.19274716,4.149,5.851,1
0.882959757,72.16459854,-0.133110741,-10.8791857,3.849,6.151,1
0.642311451,71.44711286,-0.033621341,-3.739848875,3.785,6.215,1
0.050878558,71.22998183,0,0,3.766,6.234,1
0.052471146,19.99993117,0,0,8.391,1.609,1
2.895503574,26.56265158,1.213684133,11.13404557,5.282,4.718,1
2.828115396,27.44466912,0.619130735,6.008184179,4.998,5.002,1
0,25,0,0,3.698,6.302,1
0.328172283,17.08684883,0,0,3.505,6.495,1
2.115412006,58.98207721,-0.007168458,-0.199871492,3.477,6.523,1
2.117198489,58.95199378,-0.014715229,-0.409735844,3.265,6.735,1
0,39.89,0,1.97,3.359,6.641,1
4.839021574,39.84725173,0.236285059,1.945705366,2.873,7.127,1
4.850628112,55.95012964,0,0,8.685,1.315,1
1.165175796,24.97283255,0,0,5.931,4.069,1
1.945680116,29.20526029,0.018612587,0.279380693,3.219,6.781,1
1.777931691,29.2359891,0.018210294,0.299446799,3.041,6.959,1
2.956182943,35.12582358,-0.020965836,-0.249119316,7.445,2.555,1
2.971070664,35.104496,0,0,7.147,2.853,1
1.596949367,36.44502919,0.310372012,7.083203316,4.182,5.818,1
0.889504544,37.36941506,0.266518216,11.19682848,4.269,5.731,1
0,25,0,0,2.009,7.991,1
0.149413814,12.24908876,0,0,6.581,3.419,1
3.372894354,44.50236492,-0.541869875,-7.14949488,4.15,5.85,1
3.070413834,43.93283691,-0.295607508,-4.229682754,3.842,6.158,1
5.061025506,44.67423889,-0.007879711,-0.069555087,3.283,6.717,1
